Sample,Baking temperature (°C),Baking time (hours),Resistive switching film,Bottom electrode material,Top electrode material,SET Voltage,Set_voltage_kde
Sample_6,90.0,8.0,1,0,2,2.19,0.1337316831951381
Sample_6,90.0,8.0,1,0,2,2.2,0.1328287464386082
Sample_6,90.0,8.0,1,0,2,2.21,0.1320777573838585
Sample_6,90.0,8.0,1,0,2,2.22,0.1314705206817547
Sample_6,90.0,8.0,1,0,2,2.23,0.1309982526194017
Sample_6,90.0,8.0,1,0,2,2.24,0.1306516951418852
Sample_6,90.0,8.0,1,0,2,2.25,0.1304212208920099
Sample_6,90.0,8.0,1,0,2,2.26,0.130296927506732
Sample_6,90.0,8.0,1,0,2,2.27,0.1302687200757216
Sample_6,90.0,8.0,1,0,2,2.28,0.1303263813270016
Sample_6,90.0,8.0,1,0,2,2.29,0.1304596297291214
Sample_6,90.0,8.0,1,0,2,2.3000000000000003,0.1306581662640077
Sample_6,90.0,8.0,1,0,2,2.31,0.1309117111080306
Sample_6,90.0,8.0,1,0,2,2.32,0.1312100318442156
Sample_6,90.0,8.0,1,0,2,2.33,0.1315429651041531
Sample_6,90.0,8.0,1,0,2,2.34,0.1319004336979682
Sample_6,90.0,8.0,1,0,2,2.35,0.1322724613340943
Sample_6,90.0,8.0,1,0,2,2.36,0.1326491869626218
Sample_6,90.0,8.0,1,0,2,2.37,0.1330208806064856
Sample_6,90.0,8.0,1,0,2,2.38,0.1333779622881656
Sample_6,90.0,8.0,1,0,2,2.39,0.1337110253334479
Sample_6,90.0,8.0,1,0,2,2.4,0.1340108649585454
Sample_6,90.0,8.0,1,0,2,2.41,0.1342685126437356
Sample_6,90.0,8.0,1,0,2,2.42,0.1344752763874909
Sample_6,90.0,8.0,1,0,2,2.43,0.1346227865404624
Sample_6,90.0,8.0,1,0,2,2.44,0.13470304655741
Sample_6,90.0,8.0,1,0,2,2.45,0.1347084876932179
Sample_6,90.0,8.0,1,0,2,2.46,0.1346320264188799
Sample_6,90.0,8.0,1,0,2,2.47,0.1344671231532954
Sample_6,90.0,8.0,1,0,2,2.48,0.134207840801144
Sample_6,90.0,8.0,1,0,2,2.49,0.1338489015561243
Sample_6,90.0,8.0,1,0,2,2.5,0.1333857404686258
Sample_6,90.0,8.0,1,0,2,2.51,0.1328145543801793
Sample_6,90.0,8.0,1,0,2,2.52,0.1321323449836773
Sample_6,90.0,8.0,1,0,2,2.53,0.1313369549661025
Sample_6,90.0,8.0,1,0,2,2.54,0.1304270964159383
Sample_6,90.0,8.0,1,0,2,2.5500000000000003,0.1294023709165398
Sample_6,90.0,8.0,1,0,2,2.56,0.1282632809862046
Sample_6,90.0,8.0,1,0,2,2.57,0.1270112327530125
Sample_6,90.0,8.0,1,0,2,2.58,0.1256485299574218
Sample_6,90.0,8.0,1,0,2,2.59,0.1241783595497705
Sample_6,90.0,8.0,1,0,2,2.6,0.1226047692878741
Sample_6,90.0,8.0,1,0,2,2.61,0.120932637838963
Sample_6,90.0,8.0,1,0,2,2.62,0.119167637950359
Sample_6,90.0,8.0,1,0,2,2.63,0.1173161932770359
Sample_6,90.0,8.0,1,0,2,2.64,0.1153854294462877
Sample_6,90.0,8.0,1,0,2,2.65,0.1133831199066241
Sample_6,90.0,8.0,1,0,2,2.66,0.1113176270572697
Sample_6,90.0,8.0,1,0,2,2.67,0.1091978390946339
Sample_6,90.0,8.0,1,0,2,2.68,0.1070331029508792
Sample_6,90.0,8.0,1,0,2,2.69,0.1048331536451275
Sample_6,90.0,8.0,1,0,2,2.7,0.1026080403264204
Sample_6,90.0,8.0,1,0,2,2.71,0.100368049264617
Sample_6,90.0,8.0,1,0,2,2.72,0.0981236240445412
Sample_6,90.0,8.0,1,0,2,2.73,0.0958852832416148
Sample_6,90.0,8.0,1,0,2,2.74,0.0936635359038286
Sample_6,90.0,8.0,1,0,2,2.75,0.0914687952334658
Sample_6,90.0,8.0,1,0,2,2.76,0.0893112909490029
Sample_6,90.0,8.0,1,0,2,2.77,0.0872009809085915
Sample_6,90.0,8.0,1,0,2,2.78,0.0851474626858537
Sample_6,90.0,8.0,1,0,2,2.79,0.0831598859004035
Sample_6,90.0,8.0,1,0,2,2.8000000000000003,0.081246866213313
Sample_6,90.0,8.0,1,0,2,2.81,0.0794164019956753
Sample_6,90.0,8.0,1,0,2,2.82,0.0776757947609687
Sample_6,90.0,8.0,1,0,2,2.83,0.0760315745143794
Sample_6,90.0,8.0,1,0,2,2.84,0.0744894312107497
Sample_6,90.0,8.0,1,0,2,2.85,0.073054153524622
Sample_6,90.0,8.0,1,0,2,2.86,0.0717295761191946
Sample_6,90.0,8.0,1,0,2,2.87,0.0705185365551539
Sample_6,90.0,8.0,1,0,2,2.88,0.0694228429054739
Sample_6,90.0,8.0,1,0,2,2.89,0.0684432530392946
Sample_6,90.0,8.0,1,0,2,2.9,0.0675794664084584
Sample_6,90.0,8.0,1,0,2,2.91,0.0668301290161913
Sample_6,90.0,8.0,1,0,2,2.92,0.066192852071069
Sample_6,90.0,8.0,1,0,2,2.93,0.0656642446333278
Sample_6,90.0,8.0,1,0,2,2.94,0.0652399603474098
Sample_6,90.0,8.0,1,0,2,2.95,0.0649147581271456
Sample_6,90.0,8.0,1,0,2,2.96,0.0646825764210551
Sample_6,90.0,8.0,1,0,2,2.97,0.0645366204379967
Sample_6,90.0,8.0,1,0,2,2.98,0.0644694614611615
Sample_6,90.0,8.0,1,0,2,2.99,0.0644731471249682
Sample_6,90.0,8.0,1,0,2,3.0,0.0645393212789538
Sample_6,90.0,8.0,1,0,2,3.01,0.0646593518200926
Sample_6,90.0,8.0,1,0,2,3.02,0.0648244646454286
Sample_6,90.0,8.0,1,0,2,3.03,0.0650258816664429
Sample_6,90.0,8.0,1,0,2,3.04,0.0652549606415889
Sample_6,90.0,8.0,1,0,2,3.0500000000000003,0.0655033344306922
Sample_6,90.0,8.0,1,0,2,3.06,0.0657630471612746
Sample_6,90.0,8.0,1,0,2,3.0700000000000003,0.0660266847290626
Sample_6,90.0,8.0,1,0,2,3.08,0.0662874970391515
Sample_6,90.0,8.0,1,0,2,3.09,0.0665395094358899
Sample_6,90.0,8.0,1,0,2,3.1,0.0667776208726124
Sample_6,90.0,8.0,1,0,2,3.11,0.0669976865394227
Sample_6,90.0,8.0,1,0,2,3.12,0.0671965828988874
Sample_6,90.0,8.0,1,0,2,3.13,0.067372253374239
Sample_6,90.0,8.0,1,0,2,3.14,0.0675237332886021
Sample_6,90.0,8.0,1,0,2,3.15,0.0676511530606615
Sample_6,90.0,8.0,1,0,2,3.16,0.0677557191135321
Sample_6,90.0,8.0,1,0,2,3.17,0.0678396724387443
Sample_6,90.0,8.0,1,0,2,3.18,0.0679062252637905
Sample_6,90.0,8.0,1,0,2,3.19,0.0679594767857287
Sample_6,90.0,8.0,1,0,2,3.2,0.068004309440211
Sample_6,90.0,8.0,1,0,2,3.21,0.0680462676599052
Sample_6,90.0,8.0,1,0,2,3.22,0.0680914215238266
Sample_6,90.0,8.0,1,0,2,3.23,0.0681462180956522
Sample_6,90.0,8.0,1,0,2,3.24,0.0682173235821255
Sample_6,90.0,8.0,1,0,2,3.25,0.0683114597016019
Sample_6,90.0,8.0,1,0,2,3.26,0.0684352378293863
Sample_6,90.0,8.0,1,0,2,3.27,0.0685949945751705
Sample_6,90.0,8.0,1,0,2,3.28,0.0687966324458381
Sample_6,90.0,8.0,1,0,2,3.29,0.0690454691542617
Sample_6,90.0,8.0,1,0,2,3.3000000000000003,0.0693460989543972
Sample_6,90.0,8.0,1,0,2,3.31,0.069702269120473
Sample_6,90.0,8.0,1,0,2,3.3200000000000003,0.0701167743511922
Sample_6,90.0,8.0,1,0,2,3.33,0.0705913714783188
Sample_6,90.0,8.0,1,0,2,3.34,0.0711267164039778
Sample_6,90.0,8.0,1,0,2,3.35,0.0717223246946568
Sample_6,90.0,8.0,1,0,2,3.36,0.0723765567349526
Sample_6,90.0,8.0,1,0,2,3.37,0.0730866278033841
Sample_6,90.0,8.0,1,0,2,3.38,0.0738486428885878
Sample_6,90.0,8.0,1,0,2,3.39,0.0746576555288317
Sample_6,90.0,8.0,1,0,2,3.4,0.0755077494420233
Sample_6,90.0,8.0,1,0,2,3.41,0.0763921412272498
Sample_6,90.0,8.0,1,0,2,3.42,0.0773033019712016
Sample_6,90.0,8.0,1,0,2,3.43,0.0782330951912916
Sample_6,90.0,8.0,1,0,2,3.44,0.079172928198481
Sample_6,90.0,8.0,1,0,2,3.45,0.0801139136722547
Sample_6,90.0,8.0,1,0,2,3.46,0.0810470380124506
Sample_6,90.0,8.0,1,0,2,3.47,0.0819633328714078
Sample_6,90.0,8.0,1,0,2,3.48,0.082854046178074
Sample_6,90.0,8.0,1,0,2,3.49,0.0837108089454318
Sample_6,90.0,8.0,1,0,2,3.5,0.0845257942052557
Sample_6,90.0,8.0,1,0,2,3.51,0.0852918645403826
Sample_6,90.0,8.0,1,0,2,3.52,0.0860027048840385
Sample_6,90.0,8.0,1,0,2,3.53,0.0866529375270095
Sample_6,90.0,8.0,1,0,2,3.54,0.0872382166140439
Sample_6,90.0,8.0,1,0,2,3.5500000000000003,0.0877552998170111
Sample_6,90.0,8.0,1,0,2,3.56,0.0882020953386844
Sample_6,90.0,8.0,1,0,2,3.5700000000000003,0.0885776829206436
Sample_6,90.0,8.0,1,0,2,3.58,0.0888823080930752
Sample_6,90.0,8.0,1,0,2,3.59,0.0891173495028915
Sample_6,90.0,8.0,1,0,2,3.6,0.0892852597776357
Sample_6,90.0,8.0,1,0,2,3.61,0.089389481012684
Sample_6,90.0,8.0,1,0,2,3.62,0.0894343365936432
Sample_6,90.0,8.0,1,0,2,3.63,0.0894249016690206
Sample_6,90.0,8.0,1,0,2,3.64,0.0893668551541871
Sample_6,90.0,8.0,1,0,2,3.65,0.0892663166602945
Sample_6,90.0,8.0,1,0,2,3.66,0.0891296721856219
Sample_6,90.0,8.0,1,0,2,3.67,0.088963392767313
Sample_6,90.0,8.0,1,0,2,3.68,0.0887738505557721
Sample_6,90.0,8.0,1,0,2,3.69,0.0885671369313367
Sample_6,90.0,8.0,1,0,2,3.7,0.0883488873251337
Sample_6,90.0,8.0,1,0,2,3.71,0.088124117328086
Sample_6,90.0,8.0,1,0,2,3.72,0.0878970744720741
Sample_6,90.0,8.0,1,0,2,3.73,0.087671109746959
Sample_6,90.0,8.0,1,0,2,3.74,0.0874485724818341
Sample_6,90.0,8.0,1,0,2,3.75,0.0872307316773634
Sample_6,90.0,8.0,1,0,2,3.76,0.0870177262405987
Sample_6,90.0,8.0,1,0,2,3.77,0.0868085458596075
Sample_6,90.0,8.0,1,0,2,3.78,0.0866010434806065
Sample_6,90.0,8.0,1,0,2,3.79,0.0863919795353065
Sample_6,90.0,8.0,1,0,2,3.8,0.0861770972326766
Sample_6,90.0,8.0,1,0,2,3.81,0.0859512274001308
Sample_6,90.0,8.0,1,0,2,3.82,0.0857084205573201
Sample_6,90.0,8.0,1,0,2,3.83,0.0854421031539663
Sample_6,90.0,8.0,1,0,2,3.84,0.0851452542230666
Sample_6,90.0,8.0,1,0,2,3.85,0.0848105981121521
Sample_6,90.0,8.0,1,0,2,3.86,0.0844308084755257
Sample_6,90.0,8.0,1,0,2,3.87,0.0839987183540469
Sample_6,90.0,8.0,1,0,2,3.88,0.0835075309472086
Sample_6,90.0,8.0,1,0,2,3.89,0.0829510256023805
Sample_6,90.0,8.0,1,0,2,3.9,0.0823237536115866
Sample_6,90.0,8.0,1,0,2,3.91,0.0816212186164167
Sample_6,90.0,8.0,1,0,2,3.92,0.0808400367718593
Sample_6,90.0,8.0,1,0,2,3.93,0.0799780723012949
Sample_6,90.0,8.0,1,0,2,3.94,0.0790345446751457
Sample_6,90.0,8.0,1,0,2,3.95,0.0780101043489302
Sample_6,90.0,8.0,1,0,2,3.96,0.0769068747839991
Sample_6,90.0,8.0,1,0,2,3.97,0.0757284593249183
Sample_6,90.0,8.0,1,0,2,3.98,0.0744799123984684
Sample_6,90.0,8.0,1,0,2,3.99,0.0731676754065698
Sample_6,90.0,8.0,1,0,2,4.0,0.0717994785847635
Sample_6,90.0,8.0,1,0,2,4.01,0.070384210965086
Sample_6,90.0,8.0,1,0,2,4.0200000000000005,0.0689317613941724
Sample_6,90.0,8.0,1,0,2,4.03,0.0674528342927406
Sample_6,90.0,8.0,1,0,2,4.04,0.0659587444819772
Sample_6,90.0,8.0,1,0,2,4.05,0.0644611959292952
Sample_6,90.0,8.0,1,0,2,4.0600000000000005,0.0629720496671251
Sample_6,90.0,8.0,1,0,2,4.07,0.0615030864040762
Sample_6,90.0,8.0,1,0,2,4.08,0.0600657694719231
Sample_6,90.0,8.0,1,0,2,4.09,0.0586710137323038
Sample_6,90.0,8.0,1,0,2,4.1,0.0573289659054809
Sample_6,90.0,8.0,1,0,2,4.11,0.056048801485536
Sample_6,90.0,8.0,1,0,2,4.12,0.0548385429810102
Sample_6,90.0,8.0,1,0,2,4.13,0.0537049036795868
Sample_6,90.0,8.0,1,0,2,4.14,0.0526531604951344
