Sample,Baking temperature (°C),Baking time (hours),Resistive switching film,Bottom electrode material,Top electrode material,SET Voltage,Set_voltage_kde
Sample_8,90.0,8.0,1,1,2,3.0,0.2640228203247893
Sample_8,90.0,8.0,1,1,2,3.665,0.25067338367095465
Sample_8,90.0,8.0,1,1,2,4.6,0.2731813327700763
Sample_8,90.0,8.0,1,1,2,4.82,0.26478744881432553
Sample_8,90.0,8.0,1,1,2,4.16,0.24963071072717463
Sample_8,90.0,8.0,1,1,2,3.2,0.27172743765147805
Sample_8,90.0,8.0,1,1,2,5.2,0.19368322397770388
Sample_8,90.0,8.0,1,1,2,4.48,0.26841716354552614
Sample_8,90.0,8.0,1,1,2,3.4,0.26500149851518773
Sample_8,90.0,8.0,1,1,2,4.78,0.26840657475137697
Sample_8,90.0,8.0,1,1,2,4.06,0.24629770307135496
Sample_8,90.0,8.0,1,1,2,2.4,0.1671546544891957
Sample_8,90.0,8.0,1,1,2,2.84,0.2450888528286386
Sample_8,90.0,8.0,1,1,2,6.3,0.06990200985052832
Sample_8,90.0,8.0,1,1,2,5.96,0.09167793842227283
Sample_8,90.0,8.0,1,1,2,6.06,0.08531151106770381
Sample_8,90.0,8.0,1,1,2,3.38,0.26605348253906513
Sample_8,90.0,8.0,1,1,2,5.78,0.10451530624584442
Sample_8,90.0,8.0,1,1,2,3.78,0.24666167665449826
Sample_8,90.0,8.0,1,1,2,4.5,0.2694893171473154
Sample_8,90.0,8.0,1,1,2,2.72,0.225270494004193
Sample_8,90.0,8.0,1,1,2,2.98,0.26224827603188844
Sample_8,90.0,8.0,1,1,2,1.3,0.062423801419308644
Sample_8,90.0,8.0,1,1,2,5.46,0.14187936853112443
Sample_8,90.0,8.0,1,1,2,3.9,0.2447998147660944
Sample_8,90.0,8.0,1,1,2,3.86,0.2451441770875401
Sample_8,90.0,8.0,1,1,2,5.98,0.09038632838200988
Sample_8,90.0,8.0,1,1,2,4.7,0.2727318942701696
Sample_8,90.0,8.0,1,1,2,5.64,0.11764538757940372
Sample_8,90.0,8.0,1,1,2,5.98,0.09038632838200988
Sample_8,90.0,8.0,1,1,2,3.6,0.2537716622338602
Sample_8,90.0,8.0,1,1,2,2.74,0.22879883064302847
Sample_8,90.0,8.0,1,1,2,4.42,0.2648111495065037
Sample_8,90.0,8.0,1,1,2,4.3,0.25708015357596403
Sample_8,90.0,8.0,1,1,2,5.3,0.17182830207402786
Sample_8,90.0,8.0,1,1,2,6.36,0.06586961702877844
Sample_8,90.0,8.0,1,1,2,3.42,0.2639067984638756
Sample_8,90.0,8.0,1,1,2,4.32,0.2583369904893264
Sample_8,90.0,8.0,1,1,2,1.4,0.07021432955182128
Sample_8,90.0,8.0,1,1,2,3.74,0.24782223226915098
Sample_8,90.0,8.0,1,1,2,4.36,0.2609205304193734
Sample_8,90.0,8.0,1,1,2,4.82,0.26478744881432553
Sample_8,90.0,8.0,1,1,2,4.58,0.2727172147262596
Sample_8,90.0,8.0,1,1,2,5.18,0.1981962607117006
Sample_8,90.0,8.0,1,1,2,6.24,0.07384877687410858
Sample_8,90.0,8.0,1,1,2,2.94,0.25816202726862075
Sample_8,90.0,8.0,1,1,2,5.52,0.13270710878746458
Sample_8,90.0,8.0,1,1,2,5.32,0.16768833148360718
Sample_8,90.0,8.0,1,1,2,2.36,0.16061258802556955
Sample_8,90.0,8.0,1,1,2,6.76,0.036723379405239065
Sample_8,90.0,8.0,1,1,2,4.96,0.24477853697986998
Sample_8,90.0,8.0,1,1,2,6.38,0.06450526650994931
Sample_8,90.0,8.0,1,1,2,4.7,0.2727318942701696
Sample_8,90.0,8.0,1,1,2,4.26,0.25467967908117045
Sample_8,90.0,8.0,1,1,2,4.48,0.26841716354552614
Sample_8,90.0,8.0,1,1,2,6.12,0.08153107720228005
Sample_8,90.0,8.0,1,1,2,3.34,0.2679841538582434
Sample_8,90.0,8.0,1,1,2,5.46,0.14187936853112443
Sample_8,90.0,8.0,1,1,2,4.1,0.24741030534701702
Sample_8,90.0,8.0,1,1,2,1.68,0.09069782578566075
Sample_8,90.0,8.0,1,1,2,2.7,0.22167856741208214
Sample_8,90.0,8.0,1,1,2,1.14,0.049354883210769945
Sample_8,90.0,8.0,1,1,2,1.68,0.09069782578566075
Sample_8,90.0,8.0,1,1,2,3.84,0.24542094493333155
Sample_8,90.0,8.0,1,1,2,4.84,0.2626114181758378
Sample_8,90.0,8.0,1,1,2,1.42,0.071736014864328
Sample_8,90.0,8.0,1,1,2,3.4,0.26500149851518773
Sample_8,90.0,8.0,1,1,2,2.62,0.2069002715058129
Sample_8,90.0,8.0,1,1,2,3.72,0.24849896379192943
Sample_8,90.0,8.0,1,1,2,4.96,0.24477853697986998
Sample_8,90.0,8.0,1,1,2,4.22,0.2524764455793498
Sample_8,90.0,8.0,1,1,2,3.18,0.2717368867837222
Sample_8,90.0,8.0,1,1,2,3.44,0.26278030592422896
Sample_8,90.0,8.0,1,1,2,5.0,0.23726595976637246
Sample_8,90.0,8.0,1,1,2,4.04,0.2458531409114173
Sample_8,90.0,8.0,1,1,2,4.92,0.25157365204425347
Sample_8,90.0,8.0,1,1,2,2.68,0.21803445266803428
Sample_8,90.0,8.0,1,1,2,1.76,0.0964594167879199
Sample_8,90.0,8.0,1,1,2,5.52,0.13270710878746458
Sample_8,90.0,8.0,1,1,2,4.94,0.24827294073321143
Sample_8,90.0,8.0,1,1,2,2.62,0.2069002715058129
Sample_8,90.0,8.0,1,1,2,1.8,0.09940268816068007
Sample_8,90.0,8.0,1,1,2,3.78,0.24666167665449826
Sample_8,90.0,8.0,1,1,2,2.84,0.2450888528286386
Sample_8,90.0,8.0,1,1,2,3.36,0.2670515162863737
Sample_8,90.0,8.0,1,1,2,4.6,0.2731813327700763
Sample_8,90.0,8.0,1,1,2,3.12,0.27078312878308647
Sample_8,90.0,8.0,1,1,2,4.0,0.24518691459114494
Sample_8,90.0,8.0,1,1,2,2.28,0.14845067678106563
Sample_8,90.0,8.0,1,1,2,1.78,0.09792346544213153
Sample_8,90.0,8.0,1,1,2,4.72,0.27200581117557054
Sample_8,90.0,8.0,1,1,2,3.0,0.2640228203247893
Sample_8,90.0,8.0,1,1,2,2.18,0.13507854363620614
Sample_8,90.0,8.0,1,1,2,4.8,0.2667197573891049
Sample_8,90.0,8.0,1,1,2,3.3,0.26960704746929703
Sample_8,90.0,8.0,1,1,2,5.08,0.22060527906510555
Sample_8,90.0,8.0,1,1,2,5.9,0.09566148426618723
Sample_8,90.0,8.0,1,1,2,2.7,0.22167856741208214
Sample_8,90.0,8.0,1,1,2,3.06,0.26823712649574755
Sample_8,90.0,8.0,1,1,2,1.36,0.06713505384747734
Sample_8,90.0,8.0,1,1,2,3.6,0.2537716622338602
Sample_8,90.0,8.0,1,1,2,3.42,0.2639067984638756
Sample_8,90.0,8.0,1,1,2,3.68,0.2500365172538004
Sample_8,90.0,8.0,1,1,2,2.96,0.2602932227690567
Sample_8,90.0,8.0,1,1,2,3.44,0.26278030592422896
Sample_8,90.0,8.0,1,1,2,3.82,0.24576660220278643
Sample_8,90.0,8.0,1,1,2,4.22,0.2524764455793498
Sample_8,90.0,8.0,1,1,2,4.4,0.2635279652003137
Sample_8,90.0,8.0,1,1,2,5.66,0.11551480087585075
Sample_8,90.0,8.0,1,1,2,2.48,0.18103199001466036
Sample_8,90.0,8.0,1,1,2,2.9,0.25339404863422754
Sample_8,90.0,8.0,1,1,2,3.1,0.27011711156728874
Sample_8,90.0,8.0,1,1,2,4.04,0.2458531409114173
Sample_8,90.0,8.0,1,1,2,4.46,0.26727007892036225
Sample_8,90.0,8.0,1,1,2,1.6,0.08497456105357745
